scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
A_prioritized_slower,16,1,0.0,3.0,3.150059673668934,0.33269908285266925,3.482758756521604,1.6600238694675717,1.8803786980410366,1.7702012837543042,2.929386497827319,0.08224385135073721,0.011957288916284383
A_prioritized_slower,16,1,0.2,0.0,0.5879317974047625,1.7112485900453438,2.2991803874501007,0.7124919250819494,1.6053223620170862,1.1589071435495177,2.5183986141427193,0.0177747212276064,0.002639283892972341
A_prioritized_slower,16,1,0.2,0.2,1.0911466756923203,1.8755580298319372,2.966704705524255,1.013427821551006,1.9866486686285343,1.5000382450897702,5.879874492009536,0.010508790440412134,0.0023641779432585124
A_prioritized_slower,16,1,0.2,0.4,1.6347127158140868,1.6595434598869356,3.2942561757010225,1.2387029550474913,2.050547677849648,1.6446253164485696,5.519857078418978,0.011717073958740611,0.0029890398103752406
A_prioritized_slower,16,1,0.2,0.6000000000000001,1.9947148463634634,1.4118116792632394,3.4065265256267043,1.3613024028921212,2.0335307719826408,1.697416587437381,4.960801107159833,0.020844255597054946,0.004958477808943742
A_prioritized_slower,16,1,0.2,0.8,2.239399386388938,1.216961393013319,3.456360779402259,1.4367299090414174,2.007109421587187,1.7219196653143023,4.567608296428605,0.02915751210496449,0.006582632528141758
A_prioritized_slower,16,1,0.2,1.0,2.414862041352242,1.0674523187040825,3.4823143600563258,1.4877457844703068,1.9828420896522718,1.7352939370612894,4.298403912191683,0.036027477667863926,0.007800749686025272
A_prioritized_slower,16,1,0.2,1.2000000000000002,2.5464422992054367,0.9508171779230353,3.4972594771284706,1.5245949911033247,1.9622932388153467,1.7434441149593356,4.107967707375972,0.04167810845510569,0.008716938992260214
A_prioritized_slower,16,1,0.2,1.4000000000000001,2.648678206407487,0.8578120577290328,3.5064902641365188,1.5525031555721016,1.9451394961680006,1.7488213258700511,3.968080073433129,0.046373434725897576,0.009417935120083105
A_prioritized_slower,16,1,0.2,1.6,2.7303875468120986,0.7821069314403463,3.512494478252444,1.5744043149198628,1.9307711404363206,1.7525877276780917,3.8618152398511376,0.05032539820491916,0.009964296645597266
A_prioritized_slower,16,1,0.2,1.8,2.7971963345374973,0.7193616487114948,3.516557983248992,1.5920715728984298,1.9186317651678226,1.7553516690331263,3.7787646182803285,0.05369363602919331,0.010397510474864341
A_prioritized_slower,16,1,0.2,2.0,2.8528527090324736,0.6665425511729672,3.519395260205446,1.606639825343327,1.9082739829578215,1.7574569041505743,3.712290474312174,0.05659740260233377,0.010746309623545275
A_prioritized_slower,16,1,0.2,2.2,2.899946488118522,0.6214800893950857,3.5214265775136075,1.6188695945135398,1.89935011677216,1.75910985564285,3.6580049961956838,0.059126461935976975,0.011030960004426538
A_prioritized_slower,16,1,0.2,2.4000000000000004,2.940323224082928,0.5825875750753883,3.5229107991583173,1.6292899605429634,1.8915915874098614,1.7604407739764123,3.6129114475864066,0.06134923438129491,0.011266036226444356
A_prioritized_slower,16,1,0.2,2.6,2.9753331681916038,0.5486803843842494,3.524013552575851,1.638280607011421,1.8847899874263179,1.7615352972188694,3.574903133504457,0.0633185969766782,0.011462217900026968
A_prioritized_slower,16,1,0.2,2.8000000000000003,3.0059868263188325,0.5188574198371746,3.524844246156006,1.6461212340793476,1.8787822073834768,1.7624517207314123,3.542460914151867,0.06507597538328842,0.01162746759080137
A_prioritized_slower,16,1,0.2,3.0,3.033055459829372,0.49242167997731146,3.5254771398066866,1.6530225464480872,1.873439301460061,1.7632309239540742,3.514464546516587,0.06665424523936764,0.01176781702434403
A_prioritized_slower,16,1,0.4,0.0,0.5433787449908785,1.7051570310100967,2.2485357760009763,0.7324310200418339,1.5332437679107793,1.1328373939763066,2.3214215050214024,0.016615481624617342,0.002476549306449134
A_prioritized_slower,16,1,0.4,0.2,0.9101299019470023,1.911058158507184,2.8211880604541877,1.0102713490329622,1.8778127509106846,1.4440420499718234,5.820979632216594,0.01650372723125641,0.0033997352281862404
A_prioritized_slower,16,1,0.4,0.4,1.372344237301376,1.84249358486815,3.214837822169526,1.2399073787429356,1.9969072986806826,1.6184073387118092,6.250471532071195,0.008963290108936942,0.002608343834390571
A_prioritized_slower,16,1,0.4,0.6000000000000001,1.732373286672707,1.6547315110064733,3.387104797679184,1.370170213255636,2.011826478451679,1.6909983458536573,5.809718706808524,0.010721263260823576,0.0033074874383332126
A_prioritized_slower,16,1,0.4,0.8,1.9939185196923834,1.4711442404311372,3.465062760123523,1.448764513599992,2.0004759767000677,1.7246202451500299,5.402249603309696,0.015997910632773112,0.004662520182362965
A_prioritized_slower,16,1,0.4,1.0,2.1890322957132797,1.3157453850654695,3.50477768077875,1.5005549105976208,1.9834910825374275,1.742022996567524,5.083853588202798,0.021640708187237023,0.005979843238432529
A_prioritized_slower,16,1,0.4,1.2000000000000002,2.3393712962224615,1.1874783000163849,3.5268495962388493,1.5370674892376663,1.966489870369773,1.7517786798037198,4.839143468839893,0.026867111547311286,0.007098125446950786
A_prioritized_slower,16,1,0.4,1.4000000000000001,2.4584773106519955,1.0813231922448159,3.539800502896809,1.5641479334501842,1.9509897921665007,1.7575688628083426,4.649120345917027,0.03154046475867964,0.00801882893788507
A_prioritized_slower,16,1,0.4,1.6,2.5550515279885544,0.9925903619396713,3.5476418899282236,1.5850255268627786,1.9372697107841268,1.7611476188234527,4.498951631593055,0.03568409757896126,0.008774756360491
A_prioritized_slower,16,1,0.4,1.8,2.63488555753923,0.9175662820148892,3.5524518395541156,1.6016150798336617,1.925227916158824,1.7634214979962428,4.378064729565782,0.03935857662817919,0.009398767630902388
A_prioritized_slower,16,1,0.4,2.0,2.7019635563481796,0.8534217270149589,3.5553852833631376,1.615119448745129,1.9146615115974925,1.7648904801713108,4.2790504538179395,0.042627822876140434,0.009917925029998735
A_prioritized_slower,16,1,0.4,2.2,2.759107873369799,0.798011588305813,3.557119461675611,1.6263307481218008,1.9053596103713968,1.7658451792465988,4.196679204533882,0.04554960098841173,0.010353440585317201
A_prioritized_slower,16,1,0.4,2.4000000000000004,2.8083700085813232,0.749698641447905,3.558068650029231,1.6357913295647004,1.8971325314553436,1.766461930510022,4.127202326281589,0.04817348659569062,0.010721745241353286
A_prioritized_slower,16,1,0.4,2.6,2.8512751939535725,0.7072198558375218,3.5584950497910937,1.6438848325551043,1.889818373680382,1.7668516031177433,4.067884407088103,0.050541209428125,0.011035579931421421
A_prioritized_slower,16,1,0.4,2.8000000000000003,2.8889801049360098,0.6695891946718904,3.5585692996078984,1.6508902190509158,1.8832817998033433,1.7670860094271297,4.016693443309189,0.052687672475321884,0.011304884196923902
A_prioritized_slower,16,1,0.4,3.0,2.922377395609544,0.6360276299629356,3.5584050255724815,1.6570151827891273,1.8774105049478684,1.767212843868498,3.9720941309590376,0.05464205944458039,0.011537474504821767
A_prioritized_slower,16,1,0.6000000000000001,0.0,0.5127696773827506,1.6999724829120952,2.212742160294843,0.7438009207272493,1.4849936518805646,1.114397286303907,2.191295452164377,0.015716956882808494,0.0023464679474915536
A_prioritized_slower,16,1,0.6000000000000001,0.2,0.8078523031092625,1.9140720713409456,2.72192437445021,1.0027083257081457,1.7969545023404816,1.3998314140243138,5.479441348463348,0.01966390522987436,0.003868005145569302
A_prioritized_slower,16,1,0.6000000000000001,0.4,1.1951991631409342,1.925978005497028,3.121177168637966,1.230923205136332,1.9444261818524557,1.5876746934943937,6.610844824594759,0.01218933392545124,0.0032945842883250424
A_prioritized_slower,16,1,0.6000000000000001,0.6000000000000001,1.5340744626026896,1.8020997423296563,3.3361742049323446,1.368728086245397,1.9847423837501006,1.6767352349977487,6.371679226716705,0.008934733302149995,0.003040897109784171
A_prioritized_slower,16,1,0.6000000000000001,0.8,1.7979763097615007,1.6477357663505796,3.4457120761120845,1.452792945532355,1.9883451519136637,1.7205690487230094,5.996341023120143,0.01038004218666169,0.0036674110014416252
A_prioritized_slower,16,1,0.6000000000000001,1.0,2.0021716633937006,1.5016102215443081,3.503781884938012,1.5077659518404307,1.9799609183436089,1.74386343509202,5.674435313447268,0.013889884720662007,0.004709152324532694
A_prioritized_slower,16,1,0.6000000000000001,1.2000000000000002,2.1633192977778193,1.3731889302963556,3.536508228074171,1.5459474522099008,1.9679565083683361,1.7569519802891185,5.411331218666575,0.017957461137964544,0.005802470373850381
A_prioritized_slower,16,1,0.6000000000000001,1.4000000000000001,2.2932983907093383,1.2625875283200931,3.5558859190294285,1.5737640183536759,1.9553596408402658,1.7645618295969707,5.196615491797761,0.02199608013970259,0.006803718809007826
A_prioritized_slower,16,1,0.6000000000000001,1.6,2.400179048808849,1.1675359489401553,3.567714997749003,1.5948225263587568,1.9432996562911173,1.7690610913249372,5.020326288376553,0.02580620853217735,0.007678693194570773
A_prioritized_slower,16,1,0.6000000000000001,1.8,2.4895297369606193,1.085493946349769,3.575023683310386,1.6112683335930043,1.932163232769142,1.7717157831810733,4.87422757229599,0.02933202119519688,0.008431864330857883
A_prioritized_slower,16,1,0.6000000000000001,2.0,2.5652901233028595,1.0142154804982126,3.5795056038010733,1.6244422604042887,1.922034445035809,1.7732383527200488,4.751845919308464,0.03257096817727733,0.009078285477872136
A_prioritized_slower,16,1,0.6000000000000001,2.2,2.630315897345094,0.9518457765758791,3.5821616739209725,1.6352191374082958,1.9128755570343636,1.7740473472213298,4.648212632553031,0.03554005096730609,0.009634143369500726
A_prioritized_slower,16,1,0.6000000000000001,2.4000000000000004,2.6867228002084813,0.8968869273422949,3.583609727550775,1.6441913379323403,1.9046041208812854,1.7743977294068127,4.559540274636124,0.03826259435065036,0.010113966984977248
A_prioritized_slower,16,1,0.6000000000000001,2.6,2.7361092216782357,0.8481353740546763,3.5842445957329137,1.6517729805212893,1.8971262136993303,1.7744495971103098,4.482934377317922,0.04076285708947161,0.010530052795150168
A_prioritized_slower,16,1,0.6000000000000001,2.8000000000000003,2.779703868785999,0.8046219054453659,3.5843257742313646,1.6582616417663367,1.8903504537525213,1.774306047759429,4.416166444037586,0.04306384915305725,0.010892585100528013
A_prioritized_slower,16,1,0.6000000000000001,3.0,2.8184660397254695,0.7655617241823955,3.5840277639078675,1.6638763136747519,1.8841934194319931,1.7740348665533725,4.357504123924155,0.045186530419549654,0.011209939254644863
A_prioritized_slower,16,1,0.8,0.0,0.4898379128950342,1.6955855426016808,2.185423455496712,0.7510940904621267,1.449547347635424,1.1003207190487754,2.09636601568028,0.015013277657833626,0.002242867342826108
A_prioritized_slower,16,1,0.8,0.2,0.7404927573636202,1.9094658981241686,2.649958655487786,0.9945930808462206,1.7349462684403811,1.364769674643301,5.121150457356652,0.021210702889237393,0.004045384977156623
A_prioritized_slower,16,1,0.8,0.4,1.0716039459280682,1.9667036537731821,3.0383075997012514,1.2187716056404407,1.8969236404358787,1.5578476230381597,6.722728834294527,0.015669722310812567,0.003968714678923517
A_prioritized_slower,16,1,0.8,0.6000000000000001,1.3820381366075285,1.8926474269794828,3.274685563587009,1.361951412520334,1.956129040745781,1.6590402266330575,6.763054916370031,0.010559635281110456,0.0034500447294209483
A_prioritized_slower,16,1,0.8,0.8,1.6389838931759253,1.7706975704574093,3.409681463633338,1.4513885050133684,1.9728253944183118,1.71210694971584,6.449344226867444,0.009052501495097698,0.0034522189363495478
A_prioritized_slower,16,1,0.8,1.0,1.8455589990836014,1.64134605483667,3.486905053920272,1.510095980148585,1.9727444151427425,1.7414201976456636,6.132895796780492,0.010231011734174813,0.0040126333822855095
A_prioritized_slower,16,1,0.8,1.2000000000000002,2.0124281245833484,1.5198155009980179,3.5322436255813665,1.5507693891972363,1.9661041822130385,1.7584367857051375,5.865327679797824,0.012778557090334111,0.0048683205835681614
A_prioritized_slower,16,1,0.8,1.4000000000000001,2.149219007486034,1.4105629244253384,3.5597819319113713,1.5801856195823583,1.957009634474553,1.7685976270284556,5.6412836627098075,0.0158609884351788,0.0058007840294610254
A_prioritized_slower,16,1,0.8,1.6,2.263124989740105,1.3138665821786462,3.5769915719187515,1.6022083927365494,1.947228964597399,1.7747186786669742,5.452192010396879,0.019064955572259058,0.006697241451357637
A_prioritized_slower,16,1,0.8,1.8,2.359333496691781,1.2285957469961648,3.5879292436879457,1.619179825642044,1.9375593944029528,1.7783696100224984,5.291446559479552,0.022204721830452342,0.007514618386478067
A_prioritized_slower,16,1,0.8,2.0,2.4416127058491224,1.1532862291088395,3.594898934957961,1.6325834095837344,1.9283538778197784,1.7804686437017563,5.153871583935605,0.025202073113731377,0.008243327877077364
A_prioritized_slower,16,1,0.8,2.2,2.512748399556063,1.0865246063125122,3.5992730058685733,1.6433926325784267,1.919751248296936,1.7815719404376815,5.035301766962433,0.028028252913169384,0.008887330103597576
A_prioritized_slower,16,1,0.8,2.4000000000000004,2.574838684526101,1.0270656680033972,3.601904352529501,1.6522666536732165,1.9117858058331287,1.7820262297531726,4.932376670514727,0.03067738924913942,0.009455121376656004
A_prioritized_slower,16,1,0.8,2.6,2.629491253779817,0.9738510235599658,3.603342277339782,1.659664599051603,1.904441741583157,1.78205317031738,4.842394749260927,0.03315419452944216,0.009956041341463249
A_prioritized_slower,16,1,0.8,2.8000000000000003,2.677957361464573,0.9259937592510574,3.6039511207156316,1.6659144783659405,1.8976806777607698,1.781797578063355,4.763187421410924,0.03546809286919009,0.010398884048835516
A_prioritized_slower,16,1,0.8,3.0,2.721224584652372,0.8827538884716403,3.603978473124012,1.6712559843675538,1.8914556697907126,1.7813558270791332,4.693011005530859,0.037630333257599964,0.010791457547938739
A_prioritized_slower,16,1,1.0,0.0,0.4717570601313156,1.6918494422119175,2.163606502343229,0.7561061814896901,1.4220523619930812,1.0890792717413857,2.023039566473316,0.014448746527759062,0.002158821748481996
A_prioritized_slower,16,1,1.0,0.2,0.6918943388827424,1.9028258752202099,2.5947202141029506,0.986893090920375,1.6858597344847925,1.3363764127025837,4.804231514864254,0.02196040509225616,0.0040925499231232575
A_prioritized_slower,16,1,1.0,0.4,0.9811962064286934,1.987401823326877,2.968598029755568,1.206031164921622,1.8548880559140895,1.5304596104178558,6.688381221203867,0.018417182567330888,0.004450706194710817
A_prioritized_slower,16,1,1.0,0.6000000000000001,1.2639936396922098,1.9502446817721966,3.2142383214644044,1.3525198765128446,1.9278459302469793,1.640182903379912,7.011299644472189,0.013073352311195132,0.004021758644828418
A_prioritized_slower,16,1,1.0,0.8,1.5089261893076709,1.8572588657771272,3.3661850550848,1.4467374088377087,1.9557172658800497,1.7012273373588793,6.809599204097703,0.009908185730968468,0.003707662623145819
A_prioritized_slower,16,1,1.0,1.0,1.7130237628764304,1.7467425406301058,3.459766303506533,1.5091446529071388,1.9632474986983646,1.7361960758027517,6.511200322832061,0.009173280606284185,0.0038264583081867695
A_prioritized_slower,16,1,1.0,1.2000000000000002,1.8819407800729788,1.6358924422965164,3.517833222369494,1.5524466110570787,1.9617405413324145,1.7570935761947466,6.239684027237873,0.010157276571100894,0.004334533017338663
A_prioritized_slower,16,1,1.0,1.4000000000000001,2.022674932793176,1.531777170987978,3.55445210378115,1.5837548017319012,1.9562198957296342,1.7699873487307678,6.009700779740806,0.012118057759676972,0.005067417670139794
A_prioritized_slower,16,1,1.0,1.6,2.141254242714108,1.4367460202856712,3.5780002629997756,1.6071257162230501,1.9489626703354765,1.7780441932792632,5.814056490403116,0.014547223809730643,0.005881350627156495
A_prioritized_slower,16,1,1.0,1.8,2.2423507905009923,1.35104023604207,3.593391026543058,1.6250259328207453,1.9410703690360662,1.7830481509284057,5.645519318104688,0.017152261716878815,0.0066892802878658454
A_prioritized_slower,16,1,1.0,2.0,2.3294884142795715,1.2740474084538052,3.603535822733374,1.6390396080859573,1.9331043526079235,1.7860719803469403,5.498997973173394,0.019777823420453464,0.007449135201867631
A_prioritized_slower,16,1,1.0,2.2,2.405330562528724,1.2048756356535997,3.610206198182326,1.6502226259679924,1.9253532965378786,1.7877879612529355,5.37078000694669,0.022344884923292046,0.008145119400939111
A_prioritized_slower,16,1,1.0,2.4000000000000004,2.471914539358504,1.1426009454497974,3.6145154848082965,1.6592982397863267,1.9179593777116715,1.788628808748999,5.2579577712076535,0.024815079562066498,0.008774583071304017
A_prioritized_slower,16,1,1.0,2.6,2.530820991887067,1.0863649873605326,3.617185979247597,1.666773503664796,1.9109840272467957,1.7888787654557958,5.158162502869136,0.027171565501639197,0.009340734751345519
A_prioritized_slower,16,1,1.0,2.8000000000000003,2.583293406064654,1.03540650698936,3.618699913054011,1.6730115323303245,1.9044441288269205,1.7887278305786225,5.069436744764426,0.029408960281020014,0.009849015496551379
A_prioritized_slower,16,1,1.0,3.0,2.630322647070908,0.989064681140351,3.6193873282112596,1.6782775307164144,1.8983324401959243,1.7883049854561692,4.990156408452047,0.031527993172729654,0.010305409878636998
A_prioritized_slower,16,1,1.2000000000000002,0.0,0.4570047630425995,1.6886394642151907,2.14564422725779,0.7597126487931981,1.39993717467651,1.079824911734854,1.9642185258984377,0.01398570385749645,0.002089321503377753
A_prioritized_slower,16,1,1.2000000000000002,0.2,0.6547348990720192,1.8958524752088173,2.5505873742808376,0.9798608449380247,1.645982322119469,1.3129215835287469,4.534818844450694,0.022294265875006745,0.004079193101227403
A_prioritized_slower,16,1,1.2000000000000002,0.4,0.9121732891847036,1.9977423331566861,2.909915622341388,1.1936352628085711,1.817818939000291,1.505727100904431,6.5788076749673206,0.020466294394275025,0.004768621362160058
A_prioritized_slower,16,1,1.2000000000000002,0.6000000000000001,1.1705911693883106,1.9881532532033874,3.158744422591703,1.3419144745241711,1.9007893153317825,1.6213518949279768,7.143122671545363,0.015549930317871231,0.004548949901524058
A_prioritized_slower,16,1,1.2000000000000002,0.8,1.4018098420449323,1.9194514766466642,3.321261318691597,1.4400569681505841,1.937940681560274,1.688998824855429,7.084876293698873,0.011650883297157964,0.004157695361091763
A_prioritized_slower,16,1,1.2000000000000002,1.0,1.600267930168017,1.826916971919104,3.4271849020871197,1.506023568937825,1.952419104892216,1.7292213369150204,6.8332513302538205,0.009627423831422902,0.003991133270106338
A_prioritized_slower,16,1,1.2000000000000002,1.2000000000000002,1.7683934505681165,1.7280969059685953,3.4964903565367145,1.5519473339901328,1.9557429408110862,1.7538451374006097,6.563907577909729,0.00927771314347922,0.0041670068470489145
A_prioritized_slower,16,1,1.2000000000000002,1.4000000000000001,1.9108358636889375,1.6312857650984023,3.542121628787339,1.5851732133860201,1.95363939163983,1.769406302512925,6.326624622218568,0.010118446345372128,0.004633437646686279
A_prioritized_slower,16,1,1.2000000000000002,1.6,2.0322987538055006,1.5401660314729133,3.572464785278414,1.609992676402154,1.9488874255348825,1.7794400509685182,6.124276297038353,0.011691926611127532,0.005278987819076868
A_prioritized_slower,16,1,1.2000000000000002,1.8,2.1367918109615474,1.4560770777209329,3.5928688886824807,1.6289930317012158,1.942863744968263,1.7859283883347394,5.9500789786455,0.013666096097369651,0.006002726918489078
A_prioritized_slower,16,1,1.2000000000000002,2.0,2.2275137553414814,1.379196859639921,3.6067106149814,1.6438268415089878,1.9362914359728212,1.7900591387409044,5.797957507634834,0.015829687480570228,0.006736806000872448
A_prioritized_slower,16,1,1.2000000000000002,2.2,2.306962231636627,1.309167995777421,3.616130227414047,1.655603259559209,1.9295713285679794,1.792587294063594,5.663703789333634,0.01805706792630914,0.007443276921793874
A_prioritized_slower,16,1,1.2000000000000002,2.4000000000000004,2.377085899873916,1.2454198656742421,3.6225057655481603,1.6650922047126568,1.922930827267046,1.7940115159898515,5.544375186707687,0.020276198163617705,0.008104218532980248
A_prioritized_slower,16,1,1.2000000000000002,2.6,2.439417021075316,1.1873269786739524,3.6267439997492716,1.6728406086856418,1.9164972831952862,1.7946689459404639,5.43775943139841,0.02244688160584054,0.008713266204128654
A_prioritized_slower,16,1,1.2000000000000002,2.8000000000000003,2.4951734135798858,1.1342823236698334,3.6294557372497187,1.6792441282915744,1.9103381724808535,1.794791150386214,5.342086440888666,0.02454752521423794,0.00927010569211295
A_prioritized_slower,16,1,1.2000000000000002,3.0,2.545333840139135,1.0857279738921284,3.6310618140312605,1.6845936452951629,1.904484725283492,1.7945391852893273,5.255888529361767,0.02656739811194186,0.009777315974046828
A_prioritized_slower,16,1,1.4000000000000001,0.0,0.4446671104606062,1.685857131125067,2.1305242415856753,0.7623948108650764,1.3816771372285988,1.0720359740468375,1.9157371433619375,0.013598754352041612,0.00203087386912853
A_prioritized_slower,16,1,1.4000000000000001,0.2,0.6251625778751515,1.8891284783786442,2.5142910562537915,0.9735214257904242,1.6128999418017267,1.2932106837960755,4.307349529721954,0.02240039104210763,0.004037196091732831
A_prioritized_slower,16,1,1.4000000000000001,0.4,0.8576368504305832,2.0023498289068464,2.85998667933743,1.181901459408311,1.785022041907655,1.483461750657983,6.4331770496205145,0.02197988843724717,0.004970715982905109
A_prioritized_slower,16,1,1.4000000000000001,0.6000000000000001,1.095136316185105,2.013713251103818,3.1088495672889227,1.3309792134727312,1.8753674567588385,1.6031733351157849,7.192047318366779,0.017732068326405007,0.004978455640302491
A_prioritized_slower,16,1,1.4000000000000001,0.8,1.3127488431913883,1.9651272900342664,3.277876133225653,1.4321421069976892,1.9200672805892383,1.6761046937934636,7.279668479481031,0.013630378156153493,0.0046417531384278145
A_prioritized_slower,16,1,1.4000000000000001,1.0,1.5039171564554454,1.8887246420542987,3.392641798509745,1.5013654200968165,1.9407614322282298,1.721063426162523,7.101711321772114,0.010848324451797765,0.004343186147165143
A_prioritized_slower,16,1,1.4000000000000001,1.2000000000000002,1.6692130038106945,1.8018240463593835,3.4710370501700747,1.5499011672692335,1.948663213340789,1.7492821903050113,6.851302666173771,0.009505457235075343,0.004273929534117583
A_prioritized_slower,16,1,1.4000000000000001,1.4000000000000001,1.8115646639282554,1.7132353683925654,3.524800032320823,1.5850489579487235,1.9498301251262902,1.7674395415375068,6.609986573410645,0.009365514937409484,0.004478970536601594
A_prioritized_slower,16,1,1.4000000000000001,1.6,1.934450162431343,1.6273781977470438,3.561828360178385,1.6113126884377644,1.9474792398815821,1.7793959641596733,6.399353504559796,0.010097656289450333,0.004911542714805024
A_prioritized_slower,16,1,1.4000000000000001,1.8,2.0411432898078177,1.54633640281403,3.5874796926218457,1.6314412894324557,1.9432835165090165,1.7873624029707362,6.218256229727861,0.011400115461344338,0.005491523767596876
A_prioritized_slower,16,1,1.4000000000000001,2.0,2.1344393900506993,1.4709188088193257,3.605358198870025,1.6471691045473649,1.9381300976580722,1.7926496011027186,6.06082608580342,0.013044349954836953,0.006144548990731672
A_prioritized_slower,16,1,1.4000000000000001,2.2,2.216620533851046,1.401249737593787,3.617870271444836,1.6596477746371863,1.9325144410300041,1.7960811078335952,5.921978468062662,0.01487414591376216,0.006816853886401793
A_prioritized_slower,16,1,1.4000000000000001,2.4000000000000004,2.289518094063307,1.3371060956204106,3.6266241896837155,1.6696772964145097,1.926728306004528,1.7982028012095188,5.798136757990694,0.016788718021686893,0.007475198313536816
A_prioritized_slower,16,1,1.4000000000000001,2.6,2.3545983030708437,1.2781065170726453,3.632704820143488,1.6778312363748662,1.9209489448349766,1.7993900906049214,5.686825249635756,0.018725138358255636,0.008101554993160197
A_prioritized_slower,16,1,1.4000000000000001,2.8000000000000003,2.4130408172240214,1.2238139053789625,3.6368547226029837,1.684529582908603,1.9152843865709182,1.7999069847397606,5.586237824681795,0.02064494857924816,0.008687641425952084
A_prioritized_slower,16,1,1.4000000000000001,3.0,2.465802319970657,1.1737885881984467,3.6395909081691027,1.6900846247457926,1.909798835975531,1.7999417303606617,5.494968699576434,0.022525134422600384,0.009230875601376256
A_prioritized_slower,16,1,1.6,0.0,0.4341531770806279,1.6834256481003773,2.117578825181008,0.7644398601911505,1.3662966231345024,1.0653682416628265,1.8749493125070318,0.013270324447837524,0.001981011023012966
A_prioritized_slower,16,1,1.6,0.2,0.6009311000414574,1.8828494495036687,2.483780549545128,0.9678249588406297,1.5849790109827402,1.276401984911685,4.114553131952311,0.02237790999408875,0.003982084285513819
A_prioritized_slower,16,1,1.6,0.4,0.8133606695500799,2.003644178691646,2.8170048482417234,1.1709262744282474,1.7558603270120885,1.4633933007201678,6.27256775986774,0.02309943686323413,0.005094255752274112
A_prioritized_slower,16,1,1.6,0.6000000000000001,1.032990247753311,2.0311893795344687,3.064179627287776,1.320150524272798,1.8516818252225602,1.585916174747679,7.185669066506144,0.019584209937237942,0.0053115891699475025
A_prioritized_slower,16,1,1.6,0.8,1.237859518608608,1.999312490694541,3.23717200930315,1.4235714023348713,1.902503379096833,1.6630373907158522,7.406272647181295,0.01556606033938761,0.005088077928216254
